SMILES,SLogP,SMR,MW,TopoPSA,BertzCT
O=C(Cn1cnc([N+](=O)[O-])n1)Nc1nc2c3c(ccc2s1)CCCC3,2.3135000000000003,91.56810000000004,358.08480930800044,144.08,978.9658315199972
Cc1ccnc([N-]S(=O)(=O)c2ccc(NC(=O)N3c4ccccc4Sc4ccccc43)cc2)n1,6.013920000000003,131.58049999999994,488.0856550159105,140.04,1445.239319236482
CCN(CC)C(=O)C[C@@H]1C[NH2+]CCO1,-0.7928999999999975,53.94440000000004,201.15975433209,46.150000000000006,174.9608117554273
O=C(/C=C/c1ccco1)Oc1ccc([C@H]2NC(=O)c3c(sc4c3CCCC4)N2)cc1,4.692800000000003,114.60990000000002,420.1143781200006,108.81,1113.0370626468916
Cc1cc(C)n(-c2cccc([N-]S(=O)(=O)c3ccccc3C#N)c2)n1,3.754920000000003,94.39980000000004,351.09212029991045,98.23,1078.4506785620313
Cc1cc(F)cc(C#CCCl)c1,2.724420000000001,48.73500000000002,182.029856156,0.0,313.17719545498943
CC(C)C(=O)Nc1ccccc1-c1nnc(S[C@H](C)C(=O)Nc2ccc(F)cc2F)nc1[O-],3.6042000000000014,118.48340000000005,472.1260405199105,145.23000000000002,1192.442930514762
Cc1ccc2cccc(OC(=O)c3oc4c(c3C)/C(=N/NC(=O)c3cccc([N+](=O)[O-])c3)CCC4)c2n1,5.0424400000000045,134.92109999999997,498.1539344240006,136.93,1603.991882093543
CN1C(=O)/C(=C\Cl)c2ccccc21,2.2427,53.68200000000002,193.029441556,20.31,397.6661486452933
Cc1cc(C)c2nc(N3C(=O)C([O-])=C(C(=O)c4ccc5c(c4)C[C@@H](C)O5)[C@@H]3c3cccnc3)sc2c1,4.216740000000004,135.1504999999999,496.1336507639106,123.69,1591.3952073623225
C[C@H]1CO[C@@H](C23CC4CC(CC(C4)C2)C3)C[NH2+]1,1.5535,66.59940000000005,236.20089087209,25.84,270.75946809597
Cc1nc2sccn2c1CN(C)CC[NH+]1CCN(c2ccccc2)CC1,1.5411199999999998,108.35870000000006,370.2059933160908,56.46,832.3887099861352
CC(C)/C(=C\C1CCCC1)CBr,4.153900000000004,58.673000000000044,230.067012708,0.0,152.38704771449983
Cc1cc([C@@H](C)[C@@H](C)Br)ccc1F,4.021020000000003,57.94100000000003,244.026290768,0.0,294.141794956603
C[C@@H](Nc1cccc(Cn2cccn2)c1)c1c(F)cccc1F,4.382700000000003,86.16670000000005,313.1390539840005,29.85,764.4706122135165
Cc1nc2c(cnn2C(C)C)cc1C(=O)N[C@]1(CNC(=O)OC(C)(C)C)CCCC[C@@H]1C,4.524020000000004,124.71590000000008,443.289640044001,98.14,991.41651400736
CC[NH2+]C[C@H](CC)[C@@H](C)CC,1.6419999999999997,50.56940000000003,158.19032618808998,16.61,80.9419624661572
Cc1cc(Cl)ccc1O[C@@H](C)C(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,4.250220000000002,116.3962,445.08630480000056,105.77,1136.6728876546192
F[N+]12CC[N+](CCl)(CC1)CC2,0.728,41.55080000000002,180.08185718817998,0.0,149.29418384848248
Cc1ccccc1NC(=O)CCCN1C(=O)/C(=C/c2cc(Br)ccc2O)SC1=S,5.083220000000004,124.7285,490.0020465680005,127.03,1007.1707690516308
CCOc1ccc(C)cc1S(=O)(=O)Nc1ccc2c(c1)C(=O)N(CC)CCO2,3.0490200000000014,106.67100000000006,404.1405928680006,93.32,988.085721516714
NC(=O)Cn1c(SCc2cn3cc(Cl)ccc3n2)nnc1-c1cccs1,3.085300000000001,102.2924,404.0280787160005,144.64,1071.9945602366165
O=C(NC[C@@H]1COCCO1)[C@H]1CC(c2cccc(F)c2)=NO1,0.8503000000000003,75.99570000000003,308.1172352440005,69.15,572.4158041197675
COC(=O)Cn1/c(=N/C(=O)C(c2ccccc2)c2ccccc2)sc2cc(S(N)(=O)=O)ccc21,2.7826000000000004,128.50120000000004,495.0922627720007,157.44,1485.888044076317
CN(C(=O)c1ccccc1-n1cnnn1)[C@H]1CCc2ccccc2C1,2.2918000000000003,93.50250000000004,333.1589602280005,63.91,890.3448146051923
O=C(Nc1cccc(CCc2nc3ccccc3[nH]2)c1)c1cc(-c2cccs2)n[nH]1,5.052000000000003,119.7976,413.13103122800055,114.7,1269.159606427569
COC(=O)c1ccc(/C=c2/sc3n(c2=O)C(N)=C(C#N)[C@@H](c2ccc(C(=O)OC)cc2)C=3C#N)cc1,1.43436,131.73739999999992,498.0997906760005,176.44,1681.4137123876594
COc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)Nc3ccccc3Sc3ccccc3)C2)cc1,4.885800000000004,130.1135,482.13339931200073,109.39,1198.5912715949476
C[C@]1(CCc2ccccc2)NC(=O)N(NC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)n2)C1=O,3.522400000000002,132.80689999999993,480.1909886280007,109.22000000000004,1348.476631050611
C/C=C(/C)C(=O)Nc1ccc(C(N)=O)cc1,1.6902,63.02060000000002,218.105527688,72.19,432.8369118636696
Cc1ccc(OCc2n[n-]c(SCC3=NC(=O)C4=C(c5cccs5)CSC4=N3)n2)cc1,4.012620000000003,125.161,466.0471613319105,169.74,1210.1381793384337
CCCCc1nnc(SCCn2cnc3ccsc3c2=O)n1N,1.8982,93.38840000000005,350.0983511960005,145.16,852.4399982563385
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCCl,3.6601000000000026,56.93600000000005,204.128092972,9.23,147.02570513333546
Cc1ccc(NC(=O)Cn2cnc3sc(C(=O)N4C[C@@H](C)C[C@@H](C)C4)c(C)c3c2=O)cc1Cl,4.485040000000004,132.2842,486.1492394040007,112.54,1288.8367143624223
CC1CCC(C(=O)c2ccnn2C)([NH+](C)C)CC1,0.6961999999999999,70.71220000000004,250.19138880809,39.33,428.0024330453103
COC(=O)c1ccc2nc(NC(=O)CSC3=NC(=O)[C@@H](c4ccccc4)C(=O)N3)sc2c1,2.5508000000000006,121.8149,468.0562116120004,180.36,1255.5683101983204
CC(=O)N(C)c1ccccn1,1.0643,43.321000000000026,150.07931294,33.2,245.52878773918388
CC[C@H](C)[C@@H](CCl)Cc1cccc(F)c1,4.269300000000004,63.76900000000004,228.108106476,0.0,298.3423565262361
Cc1nc(NCc2c[nH]nc2-c2ccccc2)sc1-c1ccn(C[C@@H]2COc3ccccc3O2)n1,5.157220000000004,135.7753999999999,484.1681450080007,118.12,1441.102462030785
CC(=O)Nc1ccc(-c2ccc(C(=O)NCc3cccc(F)c3)cc2)nc1,3.776100000000002,101.54690000000002,363.1383050360005,71.09,953.9205574097634
COc1cccc(Cn2c(SCC(=O)N(C)C3CCCCC3)nc3ccsc3c2=O)c1,4.398100000000004,126.34300000000006,457.1493837240008,117.97,1118.6973423539762
CCOc1cc(C[NH+]2CCCC2)ccc1OC,1.2725999999999995,67.79770000000005,236.16450536409,22.9,359.23988431951994
CCc1ccc(NC(=O)Cn2cnc3nc(N4CCC[C@H](C)C4)sc3c2=O)cc1,3.2904000000000018,116.73570000000004,411.1728960400007,108.36,1072.8601350992703
C[C@H](Cc1ccccc1)NC(=O)c1ccc(N)cc1,2.6298000000000004,77.92860000000003,254.141913196,55.120000000000005,534.4352082566216
CN(C(=O)c1ccc(OCc2cn3ccccc3n2)cc1)c1ccccc1,4.189900000000003,105.14150000000002,357.1477268480005,46.84,1022.8277520461538
C[NH2+][C@H](c1ccn(CCC(=O)NC2CC2)c1)C1CC1,0.8010999999999995,73.52810000000004,262.1913888080901,50.64,445.9980931743033
COc1ccc(C(=O)Nc2cnc(C)n2-c2nc(-c3ccc(Cl)cc3)cs2)cc1OC,5.227120000000004,121.9182,454.0866391480005,106.51,1234.0443170997737
N#Cc1c(NC(=O)C(=O)N/N=C/c2coc3ccccc3c2=O)sc2c1CCCC2,2.6937800000000003,112.52640000000004,420.0892259920004,152.8,1282.3788604308022
CN(C)CC[NH+](Cc1ccccc1)Cc1ccccc1,1.8333,84.67570000000006,269.20122522009035,7.680000000000001,437.7861133667111
C=C/C(C)=C/C[C@H]1OC1(C)C,2.6862000000000013,47.52300000000003,152.120115132,12.53,189.04945807617776
Cc1ccc2cc(/C=N/NC(=O)/C([O-])=N/c3nnc(-c4ccccc4)s3)c(Cl)nc2c1,3.255720000000001,119.66669999999998,449.0592959479104,143.79,1320.2115181628683
C[NH+](C)C(C)(C)[C@@H](O)Cc1ccccc1,0.5131000000000008,63.04250000000005,208.16959074409,24.67,292.66407956006884
CCN(Cn1nc(-c2ccc(Cl)cc2Cl)n(-c2ccccc2)c1=S)[C@H]1CCS(=O)(=O)C1,4.843590000000005,127.2828,496.0561233040006,100.6,1256.129288882057
CC[C@H](CS)CN(CC)CC(F)(F)F,2.826600000000001,55.80300000000003,229.111205236,42.04,145.4827179918468
BrC[C@H](C[C@@H]1COc2ccccc21)c1ccccc1,4.731400000000004,82.27200000000005,316.0462772640005,9.23,537.9681454134255
Cc1ccc(NC(=O)c2sc(=S)n3c2nc([O-])c2cc4c(cc23)OCO4)cc1C,3.949930000000002,110.8472,424.0431215079103,148.25,1390.502200262143
Cc1cc(C)cc(-n2c(SCC(=O)Nc3nnc(C(C)C)o3)nc3ccccc3c2=O)c1,4.239740000000003,124.55470000000004,449.1521605960006,128.21,1339.253396157442
COC(=O)C1=C(C)N=c2s/c(=C\c3ccc(C)o3)c(=O)n2[C@@H]1c1ccc(OC(C)=O)c(OC)c1,2.24352,123.53000000000002,482.1147720440005,137.57000000000002,1506.4963502781493
CCC[C@H]1CN(Cc2ccc(CSC(F)F)o2)CCO1,3.7363000000000026,75.93200000000004,305.1261063520006,50.91,398.2805517489924
COCc1ccc(C[NH+]2C[C@@H](C)[C@H](C)C2)cc1,1.5036999999999996,69.88370000000005,234.18524080809,13.670000000000002,336.4443817963621
CC(C)n1cncc1CCl,2.2028,42.16900000000002,158.061076032,17.82,205.12595308394475
Cc1ccc(C)c(-c2csc(NC(=O)c3cc(S(=O)(=O)N(C)C)ccc3N3CCCCC3)n2)c1,4.919840000000004,138.3559999999999,498.17593282000087,119.23,1309.4449980181562
CCOc1ccc(N2C(=S)S[C@@H]3C(=O)N=C(SCC(=O)N4CCC(C)CC4)N=C32)cc1,3.578400000000002,131.38,476.1010536280007,157.26000000000002,939.6932753532144
COCC[C@H](C)[C@@H](Br)C(C)C,3.078500000000002,53.21000000000004,222.061927328,9.23,93.5635228093372
C[C@@H]1C[C@@H](C)CN(C2=NC([O-])=C3C(=NC(=O)[C@H](C#N)[C@@H]3c3c[nH]c4ccccc34)N2)C1,1.8389799999999996,114.6994,415.1887975559107,119.7,1190.1125115673683
C[C@@H]1C[C@@H]1C[NH+](C)Cc1cc(F)cc(Br)c1,2.258900000000001,66.82870000000004,286.0601163160905,4.44,359.9453853570544
CC(=O)NC[C@@H]1CCCN(C(=O)Cc2ccc(F)c(F)c2)C1,1.8819999999999997,78.04970000000003,310.14928432000056,49.41,563.0768297015294
Cc1oc2nc(SCC(=O)N3CCc4sccc4C3)nc(NC(=O)c3ccccc3)c2c1C,4.830440000000004,129.83720000000002,478.11333256400064,141.87,1346.7601706546886
CC[C@@](C)([C@H](CCC(F)(F)F)NC)[NH+](C)C,1.2301,59.64340000000004,241.18860984809,16.47,203.8965809085404
CC(C)[C@H](NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(=O)N=c1[nH]c2ccccc2[nH]1,2.9395000000000007,107.418,415.1047317360006,133.25,1128.6159316987607
N#Cc1ccccc1NC(=S)NC(=O)/C=C/c1ccc(-c2ccccc2)o1,4.344680000000002,108.69839999999998,373.0884977200004,110.15,1032.8352144055543
COc1ccc(NC(=O)Nc2cccc(-c3noc(-c4cccs4)n3)c2)c(OC)c1,5.126300000000003,115.2344,422.1048760560005,126.75,1157.544976166979
COc1ccc(C(=O)C[C@@H]2S/C(=N\N=C\c3ccccc3O)NC2=O)cc1,2.5953,104.599,383.0939770240005,125.65,909.4257116380672
C[C@@H]1C[C@H](Br)CC[NH+]1C,0.4468999999999999,43.16470000000001,192.03823800009,4.44,94.91694057588536
CN[C@@H]1[C@@H]([NH+]2CCC[C@H]3CCC[C@@H]32)CCC1(C)C,1.6103999999999998,75.84340000000006,251.24817541209,16.47,299.4720857624727
Cc1ccc(-c2noc(CS(=O)(=O)CC(=O)Nc3ccc(C)c(C)c3)n2)cc1,3.2153600000000013,106.50750000000002,399.1252771520006,110.54,1102.7344122401084
Cc1ccc([C@@H]2C[C@H](C)CC[NH+]2Cc2c[nH]nc2C)o1,2.17564,77.44240000000003,274.1913888080905,46.260000000000005,571.7939126760818
C[NH+](C)[C@@H](CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F)c1cccs1,0.5237000000000018,108.18170000000003,442.12650292009073,116.77,942.3687854747704
CCc1nc(C)c([C@H](C)N(C)c2ncnc3sccc23)s1,4.216020000000004,90.46200000000005,318.0972885760005,98.39,761.9678082973778
N#C[C@H]1CN(c2cc[nH+]cc2Cl)CCO1,0.8828799999999999,55.57370000000002,224.05851607209,50.400000000000006,390.4990451473865
CC(C)CCNC(=O)[C@@H](C)Br,1.9321,50.85370000000003,221.041526232,29.1,123.26046567326584
CCN(C)S(=O)(=O)N1CC[C@@H]1c1ccc(Cl)cc1,2.283300000000001,72.73980000000005,288.06992646400045,49.00000000000001,515.3838774574739
CN(C)C(=O)[C@H]1CCC[NH+](Cc2cc(F)cc(F)c2)C1,0.8478999999999999,72.17670000000004,283.1616461520906,24.750000000000004,470.5118993761862
Cc1ccc(SCC(=O)N2CCN(c3nc4ccc(S(C)(=O)=O)cc4s3)CC2)cc1,3.4491200000000024,123.42580000000004,461.0901545960006,132.5,1165.1747929181297
CC[NH2+][C@H]1CCN(c2cccc(C)c2)C1,1.1570200000000002,64.26340000000003,205.16992509209,19.85,322.0669210485758
Cn1c(SCC(=O)Nc2cccc(C(=O)[O-])c2)nnc1[C@@H]1CCCN1C(=O)c1ccccc1Cl,2.5401,125.5927,498.1008264119106,145.55,1247.6033644385316
C[C@H]1C[C@@H]([NH+](C)C[C@H]2CC=CCC2)CCN1C,1.3401,73.34870000000005,237.23252534809,7.680000000000001,261.6474344839553
CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2nnc(SCc3ccccc3Cl)s2)n1,3.9731000000000014,113.644,488.9557576360003,176.72,1154.207043381067
O=C(OCc1cc(=O)n2cc(Br)ccc2n1)c1ccsc1,2.875500000000001,82.60050000000001,363.9517252480002,88.91,858.2816655337363
CCCC[NH2+][C@H](C)c1ccn(C)c1,1.4496,55.52840000000004,181.16992509209,21.54,239.99324722264495
Cc1cccc(C(=O)NC(=S)Nc2ccc(S(=O)(=O)Nc3c(C)cccc3C)cc2)c1,4.539460000000003,128.0324,453.11808359600064,127.77,1216.9264648687454
Cc1ccc2nc(NC(=O)CCNS(=O)(=O)c3ccc4c(c3)C[C@H](C)N4C(=O)C3CC3)sc2c1,3.599420000000003,132.6102,498.1395473120008,145.09,1395.218827687375
CCOC(=O)c1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(N4CCCCC4)[nH]c(=O)c32)cc1,2.0013999999999994,117.93760000000005,439.1855689000008,133.48999999999998,1088.8806492044316
Cc1cc(F)ccc1-n1c(=O)c2sccc2n(CC(=O)Nc2ccc(Br)cc2)c1=O,4.062620000000003,119.14870000000003,487.0001526600004,101.34,1389.631755161431
CCc1ccc([NH+]2CC[NH2+]C[C@@]2(C)CC)cc1,0.5111000000000017,71.66510000000004,234.20850167218,21.05,357.68949856218
CCOC(=O)c1c(NC(=O)c2ccccc2)sc2c(O)c(C[NH+](C)C)ccc12,2.680400000000001,110.35620000000004,399.1373046360906,108.31,1012.1675314390502
C[NH2+][C@H]1CCC[C@H]([NH+](C)CCCOC)C1,-0.957999999999996,62.14010000000005,216.21906635618,30.28,163.70110897739713
CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)/C1=N/Nc1cccc([N+](=O)[O-])c1C,4.217320000000003,117.03610000000003,420.1004593720005,141.33,1202.2606921835716
CCN1CC[NH+]2CCCN[C@H]2C1=O,-1.9471999999999965,49.35840000000002,184.14443861609,36.78,207.03649504073093
C[C@@H](Sc1nc2cc(Cl)ccc2c(=O)n1Cc1ccco1)C(=O)Nc1ccc(C#N)c(Cl)c1,5.335580000000003,128.9387,498.0320167320005,126.21999999999998,1444.856674586983
Cc1ccc(OCc2nccn2C)cc1,2.30752,58.71900000000003,202.110613068,27.05,431.1376985149667
Cc1ccc([C@H](C)[C@@H](C)Cl)cc1,3.7258200000000032,54.909000000000034,182.08622816,0.0,235.68595463565373
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H](c4nc5ccccc5s4)C3)CC2)cc1C,4.7200400000000045,135.57379999999992,497.1806838520009,107.2,1276.827004400058
COc1cccc(NC(=O)c2ccccc2NC(=O)c2cccc(S(=O)(=O)N(C)C)c2)c1,3.4501000000000017,122.65720000000002,453.1358418360007,113.18999999999998,1255.7465137766428
O=C(CSc1nnnn1-c1ccc(C(=O)[O-])cc1)Nc1nc(-c2ccccc2)cs1,1.8801,110.38819999999998,437.0496038559104,179.26000000000002,1174.4750141482068
CC[C@@H]1C[C@](O)(COC)CCO1,0.9529,46.09080000000003,174.125594436,38.69,133.7353374935096
BrC/C=C/c1ccc2c(c1)CCO2,3.029600000000001,58.46900000000003,237.999327072,9.23,330.8622056791708
CC1(C)[C@H]2CC[C@]1(C)c1nc3ccc(NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)cc3nc12,4.873400000000005,120.35000000000002,447.1542687720005,141.16000000000005,1352.9099079942057
CC(C)Cc1ccc2c(c1)[C@@H](Br)[C@@H](C)C2,4.513300000000004,69.52000000000004,266.0670127080003,0.0,354.35637495239195
Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC[C@@H](c3cccs3)N(C)C)CC2)c(C)c1,3.4931600000000023,125.89250000000008,463.1963339160009,106.34,985.6877177300272
CCC(CC)[NH2+]C1CC(Cl)C1,1.5081999999999998,48.958400000000026,176.12005370808998,16.61,106.13036060964237
CCCCCC[NH2+][C@@H]1CCCS[C@@H]1C,2.414200000000001,65.87640000000005,216.17804725209,41.91,138.28341890015258
CN(C[C@@H]1CCC[NH+]1C)c1ccc(C#N)c(C(F)(F)F)c1,1.6903800000000009,74.20470000000003,298.1525586880905,31.47,548.0753160227542
CC(C)C[C@H](NC(N)=O)C(=O)N1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1,2.6502,123.56890000000006,464.245726632001,121.18999999999996,887.0763971528847
Cc1cc(NC(=O)CCN2CCN(C(=O)[C@H]3COc4ccccc4O3)CC2)no1,1.295819999999999,103.85970000000005,400.1746698680007,97.14,875.2614408400023
C[C@@H]1[NH2+]CC[C@@H]1CN1CCC(C(F)(F)F)CC1,1.2324999999999997,59.58040000000004,251.17295978409,19.85,246.62552112944832
Cc1cc(NC(=O)COc2ccc3ccccc3c2)n(-c2nc(-c3ccco3)cs2)n1,5.067920000000003,119.7477,430.10996143600056,110.42,1354.449628599118
O=C(COC(=O)c1cccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3C2=O)c1)c1cccc([N+](=O)[O-])c1,3.1700000000000017,114.45540000000004,448.1270509800005,123.89,1178.8038291652642
CCCCC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,-0.2534999999999996,62.55320000000002,278.0507323080004,144.03,569.8359173669664
C[C@H]1CN(C(=O)c2cnn(-c3ccccc3Cl)c2)C[C@@H](C)O1,2.775100000000001,84.48650000000005,319.1087544960005,47.36,675.5353716399366
CC[C@@H]1CCC[NH+]([C@@H]2CCC(C)(C)[C@@H]2N)CC1,1.5972999999999995,73.10710000000006,239.24817541209,30.46,249.30637471046484
Cc1n[nH]c(-c2cccc(CNC(=O)c3ccc(NC(N)=O)cc3)c2)n1,2.20072,97.374,350.1491238160005,125.79,932.8641937698632
Cc1c(C(=O)NCc2ccc(S(N)(=O)=O)cc2)nnn1-c1nc(-c2ccccc2)cs1,2.2766200000000003,116.1894,454.0881804360006,169.48000000000002,1329.0144808581178
NC(=O)c1ccsc1NC(=O)CN1C(=O)N[C@]2(CCOc3ccccc32)C1=O,1.0152999999999994,99.9433,400.0841406120004,159.07000000000002,1003.3671045286716
C[NH2+][C@@]1(CO)CCC[C@@H]1CCn1cc(Cl)c(C)n1,0.9594199999999996,71.59820000000003,272.15241645609046,54.66,381.4406619507268
C[C@H]1CCN(C(=O)N[C@@H]2CC[C@H]([NH+](C)C)C2)[C@@H]1c1cccc(F)c1,1.9838,92.39740000000006,334.2289171880908,36.78,591.7295617104755
CCS[C@H](C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1)C(C)C,3.416000000000002,98.11750000000006,372.06360550000056,138.04999999999998,812.4814754120251
COc1ccc([C@H]2CC(=O)c3cnc4nc(N)[nH]c(=O)c4c3C2)c(OC)c1,1.8302,99.5096,366.1328050560005,120.18999999999998,1122.6281271889295
Cc1cc(C)n(-c2nc3ccccc3nc2N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)n1,3.6671400000000025,123.65640000000003,429.1913229760006,93.22,1291.7013472676526
COc1ccc([C@H]2CC(c3ccc4ccccc4c3)=NN2C(=O)COC(=O)C2=NC(=O)NC(=O)C2)cc1,3.1502000000000017,134.23270000000002,498.15393442400057,126.73,1477.75446286641
COc1ccc(C)cc1CS(=O)(=O)CC(=O)NCc1ccc(F)cc1,2.37392,93.46850000000003,365.10970734000057,80.85,847.879828967567
CC[C@@H](C)C(=O)Nc1nnc(CCNC(=O)c2cccc(Br)c2)s1,3.2577000000000016,98.17290000000004,410.0412089480005,112.21999999999998,719.6079027910073
C=C(C)C[C@@H](CC(C)C)[NH2+]CCC,2.3407,59.75740000000005,184.20597625209,16.61,138.0599029296919
C[C@@H](Cn1cccn1)[NH2+][C@H](C)c1cc(F)cc(F)c1,1.8744,68.38740000000003,266.1463304360903,34.43,505.242276171426
O=C([O-])C1[C@H]2[C@H]3CC[C@H](C3)[C@@H]12,0.0283999999999997,36.308,151.07645317191,40.13,207.602622826645
COc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)N3CCC(c4nc5ccccc5s4)CC3)C2)cc1,4.111800000000004,132.65179999999998,499.1599484080008,116.43,1231.8125778098618
CC(C)COc1ccc(COC[C@H]2O[C@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@H]32)cc1,3.6345000000000023,108.95400000000008,422.2304534280009,64.61000000000001,714.7667333748277
C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)NC(=S)Nc1ccc2[nH]c(=O)[nH]c2c1,3.4435,109.83480000000002,424.0163666680005,131.1,1079.4709203246648
CCOc1ccc(N2C(=O)[C@H]3SC4=NC(=O)S[C@@H]4[C@@H](c4cccc([N+](=O)[O-])c4)[C@H]3C2=O)cc1,4.016000000000003,125.0204,483.0558772640004,169.78000000000003,1214.866809699259
CCC[NH2+]C[C@]1(c2ccc(F)cc2F)CCC[C@H]1C,2.9960000000000013,73.00140000000005,268.18713262809035,16.61,432.7571516726768
C[C@@H]1Cc2cc(S(=O)(=O)N3CCC(C(=O)NCCc4ccccc4)CC3)ccc2N1C(=O)C1CC1,3.1338000000000017,134.45649999999998,495.2191775360009,95.17,1202.1871053864832
Cc1nc2n(n1)-c1nnc(SCC(=O)N3CCC(C)CC3)n1-c1sc3c(c1-2)[C@@H](C)CCC3,4.085520000000003,126.70700000000004,469.1718504840008,134.23,1345.2518294117942
C=C(Br)CCCCC#N,2.978980000000001,42.148000000000025,186.99966142,23.79,123.36806555425063
C1CCC([NH2+]CC[C@H]2C[NH2+]CCO2)CC1,-0.7651999999999965,59.68180000000004,214.20341629218,42.45,145.00505443633014
CCc1nnc(NC(=O)NCC(=O)Nc2ccccc2)s1,1.8606999999999991,81.38010000000003,305.09464572000047,124.25,614.0339974269261
CC(C)n1ncc2cc(C(=O)N(Cc3cccs3)C[C@@H]3CCCO3)cnc21,3.895100000000003,105.94650000000006,384.16199700800064,88.49,913.3642956554452
CN1CCC(C)(C)C[N+]1(C)C,1.3395,48.00340000000003,157.16992509208998,3.24,149.6417228439527
NC(=O)c1ccc(C(=O)Nc2cccc(C3SCCCS3)c2)cc1,3.906500000000002,101.6291,358.08096981600056,122.79,740.9389096401044
CCS(=O)(=O)c1cccc(C(=O)N2CCN(c3nc4ccc([N+](=O)[O-])cc4s3)CC2)c1,2.960500000000001,118.55970000000003,460.0875117400005,150.34000000000003,1263.5657609304014
COc1ccc([C@H](CNCc2ccc(F)cc2F)N(C)C)cc1,3.3659000000000026,87.48670000000004,320.1700197640006,24.5,629.418753913261
COCC[C@H](C)N1C[C@H]2CCCC[NH+]2C[C@H]1C,0.552900000000002,70.45870000000006,241.22743996809,16.91,230.26209942706487
CC[C@]1(Br)C(=O)NN=C1C,1.0358,43.20070000000002,203.989825008,41.46,201.92449716458776
CSCCCCNC(=O)Nc1cc(Cl)ccc1SC,4.326600000000003,87.87040000000005,318.0627329080005,91.73,415.6297321757631
Cc1ccc(NC(=O)c2cccc3c2N[C@H](c2cc([N+](=O)[O-])ccc2O)[C@@H]2CC=C[C@H]32)cc1C,5.996040000000004,131.42409999999998,455.1845062800006,104.5,1347.6970206822973
CC(C)C1=NN2C(=N)/C(=C/c3cn(Cc4ccccc4[N+](=O)[O-])c4ccccc34)C(=O)N=C2S1,4.872970000000003,133.98509999999996,472.1317595000005,142.25,1466.3689350690104
CCN(C)c1ccc(C(F)(F)F)cc1C#N,3.033180000000001,55.10300000000003,228.087433012,27.03,418.218343601421
CCc1c(C)sc(NC(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C(=O)[O-])c1C(=O)NCc1cccnc1,2.07062,115.19490000000002,438.1493008279107,139.46,1046.5910639211104
O=C(Nc1cccc(-c2nc3ccccc3o2)c1)[C@H]1CCCCN1S(=O)(=O)c1cccs1,4.738200000000004,123.92450000000004,467.09734815200056,129.13,1329.9278029674003
Cc1cc(NC(=O)Nc2sc(C)c(C)c2C(=O)[O-])ccn1,2.07586,79.73890000000002,304.0761358879104,122.39,709.484949734593
CCOC(=O)Cc1ccccc1NC(=O)/C=C/c1cccc(C#N)c1,3.315780000000002,95.59970000000004,334.13174243600054,79.19,834.8300647275189
C#Cc1ccc(OC)c(F)c1,1.8156,40.887000000000015,150.048093064,9.23,298.9213097451509
Cc1ccc(NCc2nc3scc(-c4ccccc4)c3c(=O)[nH]2)cc1S(=O)(=O)N1CCOCC1,3.5930200000000028,133.76019999999997,496.1238972480006,141.01,1490.688982080016
Cc1nc(N2CCC[C@@H](C(=O)NCc3cc4ccccc4s3)C2)nc2cc(S(C)(=O)=O)ccc12,4.089220000000003,135.99349999999995,494.14463269200064,128.88,1463.867386849637
Nc1nc(CSc2nnc(N3CCCCC3)n2-c2ccccc2)nc(Nc2ccccc2)n1,4.060700000000003,130.94809999999995,459.1953628000008,135.97,1191.2998468595558
CC(C)[C@@H](NC(=O)c1ccoc1)c1nnc2n1CCN(C(=O)CCc1nc3ccccc3s1)CC2,3.6254000000000026,132.00019999999998,492.1943597560008,134.39,1293.1917764879377
CC(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H]3CCSc4ccc(F)cc43)CC2)cc1,3.782300000000003,120.55400000000004,476.1239775000007,117.23,1127.1854367697438
N#C/C(C(=O)NCCc1ccccc1)=c1/s/c(=C/c2cccc([N+](=O)[O-])c2)c(=O)n1-c1ccccc1,2.6691800000000008,138.00609999999986,496.1205261200005,146.27,1635.0228675354892
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)cc1[N+](=O)[O-],3.720220000000003,109.45540000000004,417.1358418360006,118.0,1010.9122320245136
